x-axis,1
second,Volt
-0.00084067398875,-0.349799
-0.00083987398875,-0.148794
-0.00083907398875,0.0522108
-0.00083827398875,-0.148794
-0.00083747398875,-0.148794
-0.00083667398875,-0.148794
-0.00083587398875,-0.148794
-0.00083507398875,-0.148794
-0.00083427398875,-0.148794
-0.00083347398875,-0.148794
-0.00083267398875,-0.148794
-0.00083187398875,-0.148794
-0.00083107398875,-0.148794
-0.00083027398875,-0.148794
-0.00082947398875,-0.148794
-0.00082867398875,-0.148794
-0.00082787398875,-0.148794
-0.00082707398875,-0.148794
-0.00082627398875,-0.148794
-0.00082547398875,-0.349799
-0.00082467398875,-0.148794
-0.00082387398875,-0.148794
-0.00082307398875,-0.349799
-0.00082227398875,-0.148794
-0.00082147398875,-0.148794
-0.00082067398875,-0.148794
-0.00081987398875,-0.148794
-0.00081907398875,-0.148794
-0.00081827398875,-0.148794
-0.00081747398875,-0.148794
-0.00081667398875,-0.148794
-0.00081587398875,-0.148794
-0.00081507398875,-0.349799
-0.00081427398875,-0.148794
-0.00081347398875,-0.148794
-0.00081267398875,-0.349799
-0.00081187398875,-0.148794
-0.00081107398875,-0.148794
-0.00081027398875,-0.349799
-0.00080947398875,-0.148794
-0.00080867398875,-0.148794
-0.00080787398875,-0.148794
-0.00080707398875,-0.349799
-0.00080627398875,-0.148794
-0.00080547398875,-0.148794
-0.00080467398875,-0.148794
-0.00080387398875,-0.148794
-0.00080307398875,-0.148794
-0.00080227398875,-0.349799
-0.00080147398875,-0.148794
-0.00080067398875,-0.349799
-0.00079987398875,-0.148794
-0.00079907398875,-0.148794
-0.00079827398875,-0.148794
-0.00079747398875,-0.148794
-0.00079667398875,-0.148794
-0.00079587398875,-0.349799
-0.00079507398875,-0.148794
-0.00079427398875,-0.148794
-0.00079347398875,-0.148794
-0.00079267398875,-0.148794
-0.00079187398875,-0.349799
-0.00079107398875,-0.148794
-0.00079027398875,-0.148794
-0.00078947398875,-0.148794
-0.00078867398875,-0.148794
-0.00078787398875,-0.148794
-0.00078707398875,-0.148794
-0.00078627398875,-0.349799
-0.00078547398875,-0.148794
-0.00078467398875,-0.148794
-0.00078387398875,-0.148794
-0.00078307398875,-0.148794
-0.00078227398875,-0.349799
-0.00078147398875,-0.148794
-0.00078067398875,-0.148794
-0.00077987398875,-0.349799
-0.00077907398875,-0.148794
-0.00077827398875,-0.148794
-0.00077747398875,-0.148794
-0.00077667398875,-0.148794
-0.00077587398875,-0.148794
-0.00077507398875,-0.349799
-0.00077427398875,-0.148794
-0.00077347398875,-0.148794
-0.00077267398875,-0.148794
-0.00077187398875,-0.148794
-0.00077107398875,-0.148794
-0.00077027398875,-0.148794
-0.00076947398875,-0.349799
-0.00076867398875,-0.148794
-0.00076787398875,-0.349799
-0.00076707398875,-0.148794
-0.00076627398875,-0.148794
-0.00076547398875,-0.148794
-0.00076467398875,-0.148794
-0.00076387398875,-0.148794
-0.00076307398875,-0.349799
-0.00076227398875,-0.148794
-0.00076147398875,-0.148794
-0.00076067398875,-0.148794
-0.00075987398875,-0.349799
-0.00075907398875,-0.349799
-0.00075827398875,-0.148794
-0.00075747398875,-0.148794
-0.00075667398875,-0.148794
-0.00075587398875,-0.148794
-0.00075507398875,-0.349799
-0.00075427398875,-0.148794
-0.00075347398875,-0.148794
-0.00075267398875,-0.148794
-0.00075187398875,-0.148794
-0.00075107398875,-0.148794
-0.00075027398875,-0.349799
-0.00074947398875,-0.349799
-0.00074867398875,-0.148794
-0.00074787398875,-0.148794
-0.00074707398875,-0.148794
-0.00074627398875,-0.349799
-0.00074547398875,-0.148794
-0.00074467398875,-0.148794
-0.00074387398875,-0.148794
-0.00074307398875,-0.148794
-0.00074227398875,-0.148794
-0.00074147398875,-0.148794
-0.00074067398875,-0.349799
-0.00073987398875,-0.148794
-0.00073907398875,-0.148794
-0.00073827398875,-0.148794
-0.00073747398875,-0.349799
-0.00073667398875,-0.148794
-0.00073587398875,-0.349799
-0.00073507398875,-0.148794
-0.00073427398875,-0.148794
-0.00073347398875,-0.148794
-0.00073267398875,-0.148794
-0.00073187398875,-0.148794
-0.00073107398875,-0.349799
-0.00073027398875,-0.148794
-0.00072947398875,-0.148794
-0.00072867398875,-0.148794
-0.00072787398875,-0.148794
-0.00072707398875,-0.148794
-0.00072627398875,-0.349799
-0.00072547398875,-0.148794
-0.00072467398875,-0.148794
-0.00072387398875,-0.148794
-0.00072307398875,-0.349799
-0.00072227398875,-0.148794
-0.00072147398875,-0.148794
-0.00072067398875,-0.148794
-0.00071987398875,-0.148794
-0.00071907398875,-0.349799
-0.00071827398875,-0.349799
-0.00071747398875,-0.148794
-0.00071667398875,-0.148794
-0.00071587398875,-0.349799
-0.00071507398875,-0.148794
-0.00071427398875,-0.148794
-0.00071347398875,-0.349799
-0.00071267398875,-0.148794
-0.00071187398875,-0.148794
-0.00071107398875,-0.148794
-0.00071027398875,-0.148794
-0.00070947398875,-0.148794
-0.00070867398875,-0.148794
-0.00070787398875,-0.349799
-0.00070707398875,-0.148794
-0.00070627398875,-0.148794
-0.00070547398875,-0.148794
-0.00070467398875,-0.349799
-0.00070387398875,-0.349799
-0.00070307398875,-0.148794
-0.00070227398875,-0.148794
-0.00070147398875,-0.349799
-0.00070067398875,-0.349799
-0.00069987398875,-0.148794
-0.00069907398875,-0.148794
-0.00069827398875,-0.349799
-0.00069747398875,-0.148794
-0.00069667398875,-0.148794
-0.00069587398875,-0.148794
-0.00069507398875,-0.148794
-0.00069427398875,-0.148794
-0.00069347398875,-0.349799
-0.00069267398875,-0.148794
-0.00069187398875,-0.148794
-0.00069107398875,-0.148794
-0.00069027398875,-0.148794
-0.00068947398875,-0.148794
-0.00068867398875,-0.148794
-0.00068787398875,-0.148794
-0.00068707398875,-0.148794
-0.00068627398875,-0.148794
-0.00068547398875,-0.148794
-0.00068467398875,-0.349799
-0.00068387398875,-0.349799
-0.00068307398875,-0.349799
-0.00068227398875,-0.148794
-0.00068147398875,-0.349799
-0.00068067398875,-0.148794
-0.00067987398875,-0.148794
-0.00067907398875,-0.349799
-0.00067827398875,-0.148794
-0.00067747398875,-0.148794
-0.00067667398875,-0.349799
-0.00067587398875,-0.349799
-0.00067507398875,-0.148794
-0.00067427398875,-0.349799
-0.00067347398875,-0.148794
-0.00067267398875,-0.148794
-0.00067187398875,-0.148794
-0.00067107398875,-0.148794
-0.00067027398875,-0.349799
-0.00066947398875,-0.349799
-0.00066867398875,-0.349799
